Ccode,Dcode,SchoolCode,Fiscalyear,Period,Colcode,Account,Fund,Resource,Projectyear,Goal,Function,Object,Value
"38","68478","0000000","2021","A   ","BA  ","010000000008200PCRA","01","0000","0","0000","8200","PCRA",-42518069.89
"38","68478","0000000","2021","A   ","BA  ","0100000000083002200","01","0000","0","0000","8300","2200",210890.93
"38","68478","0000000","2021","A   ","BA  ","0100000000083003302","01","0000","0","0000","8300","3302",16559.38
"38","68478","0000000","2021","A   ","BA  ","0100000000083003402","01","0000","0","0000","8300","3402",36568.14
"38","68478","0000000","2021","A   ","BA  ","0100000000083003502","01","0000","0","0000","8300","3502",1015.91
"38","68478","0000000","2021","A   ","BA  ","0100000000083003602","01","0000","0","0000","8300","3602",4723.38
"38","68478","0000000","2021","A   ","BA  ","0100000000083003702","01","0000","0","0000","8300","3702",14033.34
"38","68478","0000000","2021","A   ","BA  ","010000000008300PCRA","01","0000","0","0000","8300","PCRA",-7177853.49
"38","68478","0000000","2021","A   ","BA  ","0100000000084002200","01","0000","0","0000","8400","2200",352821.35
"38","68478","0000000","2021","A   ","BA  ","0100000000084002300","01","0000","0","0000","8400","2300",220221.50
"38","68478","0000000","2021","A   ","BA  ","0100000000084002400","01","0000","0","0000","8400","2400",71215.19
"38","68478","0000000","2021","A   ","BA  ","0100000000084002900","01","0000","0","0000","8400","2900",788.41
"38","68478","0000000","2021","A   ","BA  ","0100000000084003301","01","0000","0","0000","8400","3301",431.29
"38","68478","0000000","2021","A   ","BA  ","0100000000084003302","01","0000","0","0000","8400","3302",156043.10
"38","68478","0000000","2021","A   ","BA  ","0100000000084003402","01","0000","0","0000","8400","3402",86925.62
"38","68478","0000000","2021","A   ","BA  ","0100000000084003501","01","0000","0","0000","8400","3501",28.71
"38","68478","0000000","2021","A   ","BA  ","0100000000084003502","01","0000","0","0000","8400","3502",2990.22
"38","68478","0000000","2021","A   ","BA  ","0100000000084003602","01","0000","0","0000","8400","3602",12683.14
"38","68478","0000000","2021","A   ","BA  ","0100000000084003702","01","0000","0","0000","8400","3702",42923.95
"38","68478","0000000","2021","A   ","BA  ","0100000000084004300","01","0000","0","0000","8400","4300",1352.25
"38","68478","0000000","2021","A   ","BA  ","0100000000084005200","01","0000","0","0000","8400","5200",180.28
"38","68478","0000000","2021","A   ","BA  ","0100000000084005500","01","0000","0","0000","8400","5500",6072774.20
"38","68478","0000000","2021","A   ","BA  ","0100000000084005600","01","0000","0","0000","8400","5600",38593.24
"38","68478","0000000","2021","A   ","BA  ","0100000000084005800","01","0000","0","0000","8400","5800",19878.24
"38","68478","0000000","2021","A   ","BA  ","0100000000084005900","01","0000","0","0000","8400","5900",1190.28
"38","68478","0000000","2021","A   ","BA  ","010000000008400PCRA","01","0000","0","0000","8400","PCRA",-9799436.41
"38","68478","0000000","2021","A   ","BA  ","0100000000085002300","01","0000","0","0000","8500","2300",351531.71
"38","68478","0000000","2021","A   ","BA  ","0100000000085002400","01","0000","0","0000","8500","2400",75387.67
"38","68478","0000000","2021","A   ","BA  ","0100000000085002900","01","0000","0","0000","8500","2900",170863.63
"38","68478","0000000","2021","A   ","BA  ","0100000000085003301","01","0000","0","0000","8500","3301",1018.08
"38","68478","0000000","2021","A   ","BA  ","0100000000085003302","01","0000","0","0000","8500","3302",151890.85
"38","68478","0000000","2021","A   ","BA  ","0100000000085003402","01","0000","0","0000","8500","3402",52931.29
"38","68478","0000000","2021","A   ","BA  ","0100000000085003501","01","0000","0","0000","8500","3501",98.36
"38","68478","0000000","2021","A   ","BA  ","0100000000085003502","01","0000","0","0000","8500","3502",2878.17
"38","68478","0000000","2021","A   ","BA  ","0100000000085003602","01","0000","0","0000","8500","3602",13301.44
"38","68478","0000000","2021","A   ","BA  ","0100000000085003702","01","0000","0","0000","8500","3702",39778.85
"38","68478","0000000","2021","A   ","BA  ","0100000000085005800","01","0000","0","0000","8500","5800",73126.37
"38","68478","0000000","2021","A   ","BA  ","0100000000085006200","01","0000","0","0000","8500","6200",3943.74
"38","68478","0000000","2021","A   ","BA  ","0100000000091005800","01","0000","0","0000","9100","5800",989965.55
"38","68478","0000000","2021","A   ","BA  ","0100000000092007130","01","0000","0","0000","9200","7130",105740.00
"38","68478","0000000","2021","A   ","BA  ","0100000000092007142","01","0000","0","0000","9200","7142",280322.00
"38","68478","0000000","2021","A   ","BA  ","0100000000093007611","01","0000","0","0000","9300","7611",151017.73
"38","68478","0000000","2021","A   ","BA  ","0100000000093007619","01","0000","0","0000","9300","7619",1583469.85
"38","68478","0000000","2021","A   ","BA  ","0100000000110001100","01","0000","0","0001","1000","1100",-433.02
"38","68478","0000000","2021","A   ","BA  ","0100000000110002100","01","0000","0","0001","1000","2100",1705.00
"38","68478","0000000","2021","A   ","BA  ","0100000000110003302","01","0000","0","0001","1000","3302",283.98
"38","68478","0000000","2021","A   ","BA  ","0100000000110003402","01","0000","0","0001","1000","3402",125.64
"38","68478","0000000","2021","A   ","BA  ","0100000000110003502","01","0000","0","0001","1000","3502",12.76
"38","68478","0000000","2021","A   ","BA  ","0100000000110003602","01","0000","0","0001","1000","3602",61.15
"38","68478","0000000","2021","A   ","BA  ","0100000000110003701","01","0000","0","0001","1000","3701",-28.81
"38","68478","0000000","2021","A   ","BA  ","0100000000110003702","01","0000","0","0001","1000","3702",113.45
"38","68478","0000000","2021","A   ","BA  ","0100000000110004300","01","0000","0","0001","1000","4300",105.60
"38","68478","0000000","2021","A   ","BA  ","0100000000127002400","01","0000","0","0001","2700","2400",1.20
"38","68478","0000000","2021","A   ","BA  ","0100000000127003302","01","0000","0","0001","2700","3302",0.34
"38","68478","0000000","2021","A   ","BA  ","0100000000127003402","01","0000","0","0001","2700","3402",0.32
"38","68478","0000000","2021","A   ","BA  ","0100000000127003602","01","0000","0","0001","2700","3602",0.03
"38","68478","0000000","2021","A   ","BA  ","0100000000127003702","01","0000","0","0001","2700","3702",0.07
"38","68478","0000000","2021","A   ","BA  ","0100000000127005900","01","0000","0","0001","2700","5900",442.06
"38","68478","0000000","2021","A   ","BA  ","010000000013110PCRA","01","0000","0","0001","3110","PCRA",16186.37
"38","68478","0000000","2021","A   ","BA  ","010000000013120PCRA","01","0000","0","0001","3120","PCRA",3.28
"38","68478","0000000","2021","A   ","BA  ","0100000000131302900","01","0000","0","0001","3130","2900",210232.22
"38","68478","0000000","2021","A   ","BA  ","0100000000131303302","01","0000","0","0001","3130","3302",34523.89
"38","68478","0000000","2021","A   ","BA  ","0100000000131303402","01","0000","0","0001","3130","3402",20256.50
"38","68478","0000000","2021","A   ","BA  ","0100000000131303502","01","0000","0","0001","3130","3502",1044.49
"38","68478","0000000","2021","A   ","BA  ","0100000000131303602","01","0000","0","0001","3130","3602",4731.82
"38","68478","0000000","2021","A   ","BA  ","0100000000131303702","01","0000","0","0001","3130","3702",13989.68
"38","68478","0000000","2021","A   ","BA  ","010000000013130PCRA","01","0000","0","0001","3130","PCRA",18387.76
"38","68478","0000000","2021","A   ","BA  ","010000000013140PCRA","01","0000","0","0001","3140","PCRA",103617.01
"38","68478","0000000","2021","A   ","BA  ","010000000013150PCRA","01","0000","0","0001","3150","PCRA",2.10
"38","68478","0000000","2021","A   ","BA  ","010000000013160PCRA","01","0000","0","0001","3160","PCRA",23628.39
"38","68478","0000000","2021","A   ","BA  ","010000000013900PCRA","01","0000","0","0001","3900","PCRA",22024.38
"38","68478","0000000","2021","A   ","BA  ","0100000111010001100","01","0000","0","1110","1000","1100",102982385.45
"38","68478","0000000","2021","A   ","BA  ","0100000111010002100","01","0000","0","1110","1000","2100",1234121.83
"38","68478","0000000","2021","A   ","BA  ","0100000111010002900","01","0000","0","1110","1000","2900",1854050.53
"38","68478","0000000","2021","A   ","BA  ","0100000111010003101","01","0000","0","1110","1000","3101",17190198.92
"38","68478","0000000","2021","A   ","BA  ","0100000111010003102","01","0000","0","1110","1000","3102",608.88
"38","68478","0000000","2021","A   ","BA  ","0100000111010003301","01","0000","0","1110","1000","3301",1422127.50
"38","68478","0000000","2021","A   ","BA  ","0100000111010003302","01","0000","0","1110","1000","3302",334626.55
"38","68478","0000000","2021","A   ","BA  ","0100000111010003402","01","0000","0","1110","1000","3402",11761234.32
"38","68478","0000000","2021","A   ","BA  ","0100000111010003501","01","0000","0","1110","1000","3501",121154.70
"38","68478","0000000","2021","A   ","BA  ","0100000111010003502","01","0000","0","1110","1000","3502",14563.73
"38","68478","0000000","2021","A   ","BA  ","0100000111010003601","01","0000","0","1110","1000","3601",2145369.75
"38","68478","0000000","2021","A   ","BA  ","0100000111010003602","01","0000","0","1110","1000","3602",63862.10
"38","68478","0000000","2021","A   ","BA  ","0100000111010003701","01","0000","0","1110","1000","3701",47651455.14
"38","68478","0000000","2021","A   ","BA  ","0100000111010003702","01","0000","0","1110","1000","3702",28108439.38
"38","68478","0000000","2021","A   ","BA  ","0100000111010004200","01","0000","0","1110","1000","4200",2536.51
"38","68478","0000000","2021","A   ","BA  ","0100000111010004300","01","0000","0","1110","1000","4300",4444746.91
"38","68478","0000000","2021","A   ","BA  ","0100000111010004400","01","0000","0","1110","1000","4400",2528236.16
"38","68478","0000000","2021","A   ","BA  ","0100000111010005200","01","0000","0","1110","1000","5200",15588.12
"38","68478","0000000","2021","A   ","BA  ","0100000111010005300","01","0000","0","1110","1000","5300",1499.00
"38","68478","0000000","2021","A   ","BA  ","0100000111010005600","01","0000","0","1110","1000","5600",22336.28
"38","68478","0000000","2021","A   ","BA  ","0100000111010005800","01","0000","0","1110","1000","5800",1820012.23
"38","68478","0000000","2021","A   ","BA  ","0100000111010005900","01","0000","0","1110","1000","5900",3554.02
"38","68478","0000000","2021","A   ","BA  ","0100000111021001100","01","0000","0","1110","2100","1100",184165.43
"38","68478","0000000","2021","A   ","BA  ","0100000111021001300","01","0000","0","1110","2100","1300",678149.26
"38","68478","0000000","2021","A   ","BA  ","0100000111021001900","01","0000","0","1110","2100","1900",1322663.87
"38","68478","0000000","2021","A   ","BA  ","0100000111021002300","01","0000","0","1110","2100","2300",302686.31
"38","68478","0000000","2021","A   ","BA  ","0100000111021002400","01","0000","0","1110","2100","2400",121529.26
"38","68478","0000000","2021","A   ","BA  ","0100000111021002900","01","0000","0","1110","2100","2900",307569.57
"38","68478","0000000","2021","A   ","BA  ","0100000111021003101","01","0000","0","1110","2100","3101",389022.55
"38","68478","0000000","2021","A   ","BA  ","0100000111021003301","01","0000","0","1110","2100","3301",33711.89
"38","68478","0000000","2021","A   ","BA  ","0100000111021003302","01","0000","0","1110","2100","3302",159373.18
"38","68478","0000000","2021","A   ","BA  ","0100000111021003402","01","0000","0","1110","2100","3402",336491.19
"38","68478","0000000","2021","A   ","BA  ","0100000111021003501","01","0000","0","1110","2100","3501",11934.45
"38","68478","0000000","2021","A   ","BA  ","0100000111021003502","01","0000","0","1110","2100","3502",3631.69
"38","68478","0000000","2021","A   ","BA  ","0100000111021003601","01","0000","0","1110","2100","3601",52557.20
"38","68478","0000000","2021","A   ","BA  ","0100000111021003602","01","0000","0","1110","2100","3602",16655.69
"38","68478","0000000","2021","A   ","BA  ","0100000111021003701","01","0000","0","1110","2100","3701",133739.20
"38","68478","0000000","2021","A   ","BA  ","0100000111021003702","01","0000","0","1110","2100","3702",48047.22
"38","68478","0000000","2021","A   ","BA  ","0100000111021004300","01","0000","0","1110","2100","4300",268588.90
"38","68478","0000000","2021","A   ","BA  ","0100000111021004400","01","0000","0","1110","2100","4400",124641.92
"38","68478","0000000","2021","A   ","BA  ","0100000111021005200","01","0000","0","1110","2100","5200",39611.87
"38","68478","0000000","2021","A   ","BA  ","0100000111021005600","01","0000","0","1110","2100","5600",23391.42
"38","68478","0000000","2021","A   ","BA  ","0100000111021005800","01","0000","0","1110","2100","5800",372415.33
"38","68478","0000000","2021","A   ","BA  ","0100000111021005900","01","0000","0","1110","2100","5900",19352.28
"38","68478","0000000","2021","A   ","BA  ","010000011102100PCRA","01","0000","0","1110","2100","PCRA",2400684.65
"38","68478","0000000","2021","A   ","BA  ","010000011102140PCRA","01","0000","0","1110","2140","PCRA",17221.31
"38","68478","0000000","2021","A   ","BA  ","0100000111024201200","01","0000","0","1110","2420","1200",514236.72
"38","68478","0000000","2021","A   ","BA  ","0100000111024203101","01","0000","0","1110","2420","3101",86667.16
"38","68478","0000000","2021","A   ","BA  ","0100000111024203301","01","0000","0","1110","2420","3301",7254.29
"38","68478","0000000","2021","A   ","BA  ","0100000111024203402","01","0000","0","1110","2420","3402",37976.61
"38","68478","0000000","2021","A   ","BA  ","0100000111024203501","01","0000","0","1110","2420","3501",2694.34
"38","68478","0000000","2021","A   ","BA  ","0100000111024203601","01","0000","0","1110","2420","3601",12396.34
"38","68478","0000000","2021","A   ","BA  ","0100000111024203701","01","0000","0","1110","2420","3701",34219.30
"38","68478","0000000","2021","A   ","BA  ","0100000111024204200","01","0000","0","1110","2420","4200",14995.22
"38","68478","0000000","2021","A   ","BA  ","010000011102420PCRA","01","0000","0","1110","2420","PCRA",376374.88
"38","68478","0000000","2021","A   ","BA  ","0100000111027002400","01","0000","0","1110","2700","2400",41463.93
"38","68478","0000000","2021","A   ","BA  ","0100000111027003302","01","0000","0","1110","2700","3302",5666.66
"38","68478","0000000","2021","A   ","BA  ","0100000111027003402","01","0000","0","1110","2700","3402",4542.82
"38","68478","0000000","2021","A   ","BA  ","0100000111027003502","01","0000","0","1110","2700","3502",213.46
"38","68478","0000000","2021","A   ","BA  ","0100000111027003602","01","0000","0","1110","2700","3602",418.67
"38","68478","0000000","2021","A   ","BA  ","0100000111027003702","01","0000","0","1110","2700","3702",2759.15
"38","68478","0000000","2021","A   ","BA  ","0100000111027004400","01","0000","0","1110","2700","4400",150.00
"38","68478","0000000","2021","A   ","BA  ","0100000111027005200","01","0000","0","1110","2700","5200",1118.29
"38","68478","0000000","2021","A   ","BA  ","010000011102700PCRA","01","0000","0","1110","2700","PCRA",60986560.33
"38","68478","0000000","2021","A   ","BA  ","0100000111031101200","01","0000","0","1110","3110","1200",8090183.47
"38","68478","0000000","2021","A   ","BA  ","0100000111031103101","01","0000","0","1110","3110","3101",1348399.00
"38","68478","0000000","2021","A   ","BA  ","0100000111031103301","01","0000","0","1110","3110","3301",110899.49
"38","68478","0000000","2021","A   ","BA  ","0100000111031103402","01","0000","0","1110","3110","3402",897094.90
"38","68478","0000000","2021","A   ","BA  ","0100000111031103501","01","0000","0","1110","3110","3501",41303.79
"38","68478","0000000","2021","A   ","BA  ","0100000111031103601","01","0000","0","1110","3110","3601",191654.95
"38","68478","0000000","2021","A   ","BA  ","0100000111031103701","01","0000","0","1110","3110","3701",532454.04
"38","68478","0000000","2021","A   ","BA  ","010000011103110PCRA","01","0000","0","1110","3110","PCRA",1346948.82
"38","68478","0000000","2021","A   ","BA  ","010000011103120PCRA","01","0000","0","1110","3120","PCRA",273.01
"38","68478","0000000","2021","A   ","BA  ","0100000111031301200","01","0000","0","1110","3130","1200",1519055.44
"38","68478","0000000","2021","A   ","BA  ","0100000111031302900","01","0000","0","1110","3130","2900",1502286.95
"38","68478","0000000","2021","A   ","BA  ","0100000111031303101","01","0000","0","1110","3130","3101",257906.80
"38","68478","0000000","2021","A   ","BA  ","0100000111031303301","01","0000","0","1110","3130","3301",22057.24
"38","68478","0000000","2021","A   ","BA  ","0100000111031303302","01","0000","0","1110","3130","3302",175620.61
"38","68478","0000000","2021","A   ","BA  ","0100000111031303402","01","0000","0","1110","3130","3402",482668.96
"38","68478","0000000","2021","A   ","BA  ","0100000111031303501","01","0000","0","1110","3130","3501",7993.63
"38","68478","0000000","2021","A   ","BA  ","0100000111031303502","01","0000","0","1110","3130","3502",7411.76
"38","68478","0000000","2021","A   ","BA  ","0100000111031303601","01","0000","0","1110","3130","3601",36650.53
"38","68478","0000000","2021","A   ","BA  ","0100000111031303602","01","0000","0","1110","3130","3602",34219.74
"38","68478","0000000","2021","A   ","BA  ","0100000111031303701","01","0000","0","1110","3130","3701",101247.23
"38","68478","0000000","2021","A   ","BA  ","0100000111031303702","01","0000","0","1110","3130","3702",99066.11
"38","68478","0000000","2021","A   ","BA  ","010000011103130PCRA","01","0000","0","1110","3130","PCRA",1530138.19
"38","68478","0000000","2021","A   ","BA  ","0100000111031401200","01","0000","0","1110","3140","1200",19907.52
"38","68478","0000000","2021","A   ","BA  ","0100000111031403101","01","0000","0","1110","3140","3101",3736.29
"38","68478","0000000","2021","A   ","BA  ","0100000111031403301","01","0000","0","1110","3140","3301",380.23
"38","68478","0000000","2021","A   ","BA  ","0100000111031403402","01","0000","0","1110","3140","3402",2545.85
"38","68478","0000000","2021","A   ","BA  ","0100000111031403501","01","0000","0","1110","3140","3501",168.06
"38","68478","0000000","2021","A   ","BA  ","0100000111031403601","01","0000","0","1110","3140","3601",530.00
"38","68478","0000000","2021","A   ","BA  ","0100000111031403701","01","0000","0","1110","3140","3701",1324.72
"38","68478","0000000","2021","A   ","BA  ","0100000111031404300","01","0000","0","1110","3140","4300",1238.33
"38","68478","0000000","2021","A   ","BA  ","010000011103140PCRA","01","0000","0","1110","3140","PCRA",8622487.55
"38","68478","0000000","2021","A   ","BA  ","010000011103150PCRA","01","0000","0","1110","3150","PCRA",174.77
"38","68478","0000000","2021","A   ","BA  ","010000011103160PCRA","01","0000","0","1110","3160","PCRA",1966235.41
"38","68478","0000000","2021","A   ","BA  ","010000011103600PCRA","01","0000","0","1110","3600","PCRA",2767074.62
"38","68478","0000000","2021","A   ","BA  ","010000011103900PCRA","01","0000","0","1110","3900","PCRA",1832759.04
"38","68478","0000000","2021","A   ","BA  ","0100000111042002300","01","0000","0","1110","4200","2300",171458.23
"38","68478","0000000","2021","A   ","BA  ","0100000111042002900","01","0000","0","1110","4200","2900",90228.21
"38","68478","0000000","2021","A   ","BA  ","0100000111042003301","01","0000","0","1110","4200","3301",656.77
"38","68478","0000000","2021","A   ","BA  ","0100000111042003302","01","0000","0","1110","4200","3302",64356.70
"38","68478","0000000","2021","A   ","BA  ","0100000111042003402","01","0000","0","1110","4200","3402",21456.01
"38","68478","0000000","2021","A   ","BA  ","0100000111042003501","01","0000","0","1110","4200","3501",42.93
"38","68478","0000000","2021","A   ","BA  ","0100000111042003502","01","0000","0","1110","4200","3502",1213.16
"38","68478","0000000","2021","A   ","BA  ","0100000111042003602","01","0000","0","1110","4200","3602",3540.72
"38","68478","0000000","2021","A   ","BA  ","0100000111042003702","01","0000","0","1110","4200","3702",17413.66
"38","68478","0000000","2021","A   ","BA  ","0100000111042005800","01","0000","0","1110","4200","5800",1000.00
"38","68478","0000000","2021","A   ","BA  ","0100000111071502300","01","0000","0","1110","7150","2300",1621.65
"38","68478","0000000","2021","A   ","BA  ","0100000111071502400","01","0000","0","1110","7150","2400",102028.91
"38","68478","0000000","2021","A   ","BA  ","0100000111071503301","01","0000","0","1110","7150","3301",266.15
"38","68478","0000000","2021","A   ","BA  ","0100000111071503302","01","0000","0","1110","7150","3302",28569.40
"38","68478","0000000","2021","A   ","BA  ","0100000111071503402","01","0000","0","1110","7150","3402",10794.72
"38","68478","0000000","2021","A   ","BA  ","0100000111071503501","01","0000","0","1110","7150","3501",17.40
"38","68478","0000000","2021","A   ","BA  ","0100000111071503502","01","0000","0","1110","7150","3502",500.13
"38","68478","0000000","2021","A   ","BA  ","0100000111071503602","01","0000","0","1110","7150","3602",2314.36
"38","68478","0000000","2021","A   ","BA  ","0100000111071503702","01","0000","0","1110","7150","3702",6897.31
"38","68478","0000000","2021","A   ","BA  ","0100000111071504300","01","0000","0","1110","7150","4300",589.26
"38","68478","0000000","2021","A   ","BA  ","0100000111071504400","01","0000","0","1110","7150","4400",421.00
"38","68478","0000000","2021","A   ","BA  ","0100000111071505800","01","0000","0","1110","7150","5800",67640.00
"38","68478","0000000","2021","A   ","BA  ","010000011108110PCRA","01","0000","0","1110","8110","PCRA",9702059.76
"38","68478","0000000","2021","A   ","BA  ","010000011108200PCRA","01","0000","0","1110","8200","PCRA",42517370.63
"38","68478","0000000","2021","A   ","BA  ","010000011108300PCRA","01","0000","0","1110","8300","PCRA",7177853.49
"38","68478","0000000","2021","A   ","BA  ","010000011108400PCRA","01","0000","0","1110","8400","PCRA",9799436.41
"38","68478","0000000","2021","A   ","BA  ","0100000380010001100","01","0000","0","3800","1000","1100",19368.86
"38","68478","0000000","2021","A   ","BA  ","0100000380010003101","01","0000","0","3800","1000","3101",3289.77
"38","68478","0000000","2021","A   ","BA  ","0100000380010003301","01","0000","0","3800","1000","3301",276.21
"38","68478","0000000","2021","A   ","BA  ","0100000380010003402","01","0000","0","3800","1000","3402",1718.64
"38","68478","0000000","2021","A   ","BA  ","0100000380010003501","01","0000","0","3800","1000","3501",102.66
"38","68478","0000000","2021","A   ","BA  ","0100000380010003601","01","0000","0","3800","1000","3601",466.93
"38","68478","0000000","2021","A   ","BA  ","0100000380010003701","01","0000","0","3800","1000","3701",1288.88
"38","68478","0000000","2021","A   ","BA  ","0100000380021002900","01","0000","0","3800","2100","2900",19477.87
"38","68478","0000000","2021","A   ","BA  ","0100000380021003302","01","0000","0","3800","2100","3302",1609.87
"38","68478","0000000","2021","A   ","BA  ","0100000380021003402","01","0000","0","3800","2100","3402",3713.61
"38","68478","0000000","2021","A   ","BA  ","0100000380021003502","01","0000","0","3800","2100","3502",104.67
"38","68478","0000000","2021","A   ","BA  ","0100000380021003602","01","0000","0","3800","2100","3602",482.48
"38","68478","0000000","2021","A   ","BA  ","0100000380021003702","01","0000","0","3800","2100","3702",1296.13
"38","68478","0000000","2021","A   ","BA  ","010000038002100PCRA","01","0000","0","3800","2100","PCRA",59587.53
"38","68478","0000000","2021","A   ","BA  ","010000038002140PCRA","01","0000","0","3800","2140","PCRA",427.45
"38","68478","0000000","2021","A   ","BA  ","0100000476010001100","01","0000","0","4760","1000","1100",29786116.72
"38","68478","0000000","2021","A   ","BA  ","0100000476010002100","01","0000","0","4760","1000","2100",1007403.32
"38","68478","0000000","2021","A   ","BA  ","0100000476010002900","01","0000","0","4760","1000","2900",5692.08
"38","68478","0000000","2021","A   ","BA  ","0100000476010003101","01","0000","0","4760","1000","3101",4858071.00
"38","68478","0000000","2021","A   ","BA  ","0100000476010003301","01","0000","0","4760","1000","3301",404697.65
"38","68478","0000000","2021","A   ","BA  ","0100000476010003302","01","0000","0","4760","1000","3302",81692.22
"38","68478","0000000","2021","A   ","BA  ","0100000476010003402","01","0000","0","4760","1000","3402",3648086.50
"38","68478","0000000","2021","A   ","BA  ","0100000476010003501","01","0000","0","4760","1000","3501",155271.47
"38","68478","0000000","2021","A   ","BA  ","0100000476010003502","01","0000","0","4760","1000","3502",5093.02
"38","68478","0000000","2021","A   ","BA  ","0100000476010003601","01","0000","0","4760","1000","3601",709674.58
"38","68478","0000000","2021","A   ","BA  ","0100000476010003602","01","0000","0","4760","1000","3602",23268.35
"38","68478","0000000","2021","A   ","BA  ","0100000476010003701","01","0000","0","4760","1000","3701",1980268.25
"38","68478","0000000","2021","A   ","BA  ","0100000476010003702","01","0000","0","4760","1000","3702",67098.36
"38","68478","0000000","2021","A   ","BA  ","0100000476010004300","01","0000","0","4760","1000","4300",211958.97
"38","68478","0000000","2021","A   ","BA  ","0100000476010004400","01","0000","0","4760","1000","4400",50197.60
"38","68478","0000000","2021","A   ","BA  ","0100000476010005200","01","0000","0","4760","1000","5200",5250.00
"38","68478","0000000","2021","A   ","BA  ","0100000476010005800","01","0000","0","4760","1000","5800",24679.38
"38","68478","0000000","2021","A   ","BA  ","0100000476021001300","01","0000","0","4760","2100","1300",76489.20
"38","68478","0000000","2021","A   ","BA  ","0100000476021001900","01","0000","0","4760","2100","1900",170372.35
"38","68478","0000000","2021","A   ","BA  ","0100000476021002300","01","0000","0","4760","2100","2300",110562.54
"38","68478","0000000","2021","A   ","BA  ","0100000476021002400","01","0000","0","4760","2100","2400",100651.38
"38","68478","0000000","2021","A   ","BA  ","0100000476021002900","01","0000","0","4760","2100","2900",313937.20
"38","68478","0000000","2021","A   ","BA  ","0100000476021003101","01","0000","0","4760","2100","3101",42049.12
"38","68478","0000000","2021","A   ","BA  ","0100000476021003301","01","0000","0","4760","2100","3301",3678.80
"38","68478","0000000","2021","A   ","BA  ","0100000476021003302","01","0000","0","4760","2100","3302",88968.45
"38","68478","0000000","2021","A   ","BA  ","0100000476021003402","01","0000","0","4760","2100","3402",119326.47
"38","68478","0000000","2021","A   ","BA  ","0100000476021003501","01","0000","0","4760","2100","3501",1208.80
"38","68478","0000000","2021","A   ","BA  ","0100000476021003502","01","0000","0","4760","2100","3502",2445.70
"38","68478","0000000","2021","A   ","BA  ","0100000476021003601","01","0000","0","4760","2100","3601",5647.16
"38","68478","0000000","2021","A   ","BA  ","0100000476021003602","01","0000","0","4760","2100","3602",11621.33
"38","68478","0000000","2021","A   ","BA  ","0100000476021003701","01","0000","0","4760","2100","3701",17823.79
"38","68478","0000000","2021","A   ","BA  ","0100000476021003702","01","0000","0","4760","2100","3702",34945.61
"38","68478","0000000","2021","A   ","BA  ","0100000476021004300","01","0000","0","4760","2100","4300",18154.18
"38","68478","0000000","2021","A   ","BA  ","0100000476021004400","01","0000","0","4760","2100","4400",11380.10
"38","68478","0000000","2021","A   ","BA  ","0100000476021005200","01","0000","0","4760","2100","5200",482.22
"38","68478","0000000","2021","A   ","BA  ","0100000476021005300","01","0000","0","4760","2100","5300",192.00
"38","68478","0000000","2021","A   ","BA  ","0100000476021005600","01","0000","0","4760","2100","5600",8554.39
"38","68478","0000000","2021","A   ","BA  ","0100000476021005800","01","0000","0","4760","2100","5800",12856.33
"38","68478","0000000","2021","A   ","BA  ","0100000476021005900","01","0000","0","4760","2100","5900",981.34
"38","68478","0000000","2021","A   ","BA  ","010000047602100PCRA","01","0000","0","4760","2100","PCRA",223938.26
"38","68478","0000000","2021","A   ","BA  ","010000047602140PCRA","01","0000","0","4760","2140","PCRA",1606.41
"38","68478","0000000","2021","A   ","BA  ","0100000476024201200","01","0000","0","4760","2420","1200",50186.83
"38","68478","0000000","2021","A   ","BA  ","0100000476024203101","01","0000","0","4760","2420","3101",8646.25
"38","68478","0000000","2021","A   ","BA  ","0100000476024203301","01","0000","0","4760","2420","3301",715.86
"38","68478","0000000","2021","A   ","BA  ","0100000476024203402","01","0000","0","4760","2420","3402",4708.09
"38","68478","0000000","2021","A   ","BA  ","0100000476024203501","01","0000","0","4760","2420","3501",261.71
"38","68478","0000000","2021","A   ","BA  ","0100000476024203601","01","0000","0","4760","2420","3601",1226.51
"38","68478","0000000","2021","A   ","BA  ","0100000476024203701","01","0000","0","4760","2420","3701",3339.63
"38","68478","0000000","2021","A   ","BA  ","010000047602420PCRA","01","0000","0","4760","2420","PCRA",2525.08
"38","68478","0000000","2021","A   ","BA  ","0100000476027002400","01","0000","0","4760","2700","2400",62165.74
"38","68478","0000000","2021","A   ","BA  ","0100000476027003302","01","0000","0","4760","2700","3302",13976.09
"38","68478","0000000","2021","A   ","BA  ","0100000476027003402","01","0000","0","4760","2700","3402",17343.87
"38","68478","0000000","2021","A   ","BA  ","0100000476027003502","01","0000","0","4760","2700","3502",305.91
"38","68478","0000000","2021","A   ","BA  ","0100000476027003602","01","0000","0","4760","2700","3602",1417.29
"38","68478","0000000","2021","A   ","BA  ","0100000476027003702","01","0000","0","4760","2700","3702",4136.73
"38","68478","0000000","2021","A   ","BA  ","0100000476027005900","01","0000","0","4760","2700","5900",499.96
"38","68478","0000000","2021","A   ","BA  ","010000047602700PCRA","01","0000","0","4760","2700","PCRA",2574053.48
"38","68478","0000000","2021","A   ","BA  ","0100000476031101200","01","0000","0","4760","3110","1200",340986.99
"38","68478","0000000","2021","A   ","BA  ","0100000476031103101","01","0000","0","4760","3110","3101",58013.95
